"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"SUGRLOAF"	"Neotoma"	2521	2610	"Sugarloaf Pond"	47.61667	-52.6667	100	"Eastern North America"	"Lake"	"Raw"	52	"AWI"	6	-59	10689	210.7	10748	"Rock basin lake. Physiography: bedrock valley. Surrounding vegetation: poor Abies balsamea, Picea mariana."	"1977-03-07 00:00:00"	"Brown Macpherson, J., 1982. Postglacial vegetational history of the eastern Avalon Peninsula, Newfoundland, and Holocene climatic change along the eastern Canadian seaboard. Geographie physique et Quaternaire, 36(1-2), pp.175-196."	"https://doi.org/10.7202/032476ar"	"Lowdon, J.A. and Blake Jr, W., 1978. Geological Survey of Canada radiocarbon dates XVIII. Geological Survey of Canada Paper 78(7), p.3."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53167.21	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SUTHRLND"	"Neotoma"	2527	2617	"Sutherland Pond"	41.39139	-74.0378	380	"Eastern North America"	"Lake"	"Raw"	179	"AWI"	11	37	19047	106.8	19010	"Small pond. Physiography: Hudson Highlands/steep slopes/ravines. Surrounding vegetation: Tsuga/Liriodendron/Fraxinus/Tilia/Acer."	"1991-10-01 00:00:00"	"Maenza-Gmelch, T.E., 1997. Holocene vegetation, climate, and fire history of the Hudson Highlands, southeastern New York, USA. The Holocene, 7(1), pp.25-37."	"https://doi.org/10.1177/095968369700700103"	"Maenza-Gmelch, T.E., 1997. Late-glacial-early Holocene vegetation, climate, and fire at Sutherland Pond, Hudson Highlands, southeastern New York, USA. Canadian Journal of Botany, 75(3), pp.431-439."	"https://doi.org/10.1139/b97-045"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41684.97	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"SWANLAKE"	"Neotoma"	2530	2620	"Swan Lake"	41.72106	-102.499	1164	"Eastern North America"	"Lake"	"Raw"	27	"AWI"	2	138	10502	398.6	10364	NA	"1967-01-01 00:00:00"	"Stuiver, M., 1969. Yale natural radiocarbon measurements IX. Radiocarbon, 11(2), pp.545-658."	"https://doi.org/10.1017/S0033822200011413"	"Wright Jr, H.E., Almendinger, J.C. and Gruger, J., 1985. Pollen diagram from the Nebraska Sandhills and the age of the dunes. Quaternary Research, 24(1), pp.115-120."	"https://doi.org/10.1016/0033-5894(85)90087-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1345360	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"SZABOPND"	"Neotoma"	2533	2623	"Szabo Pond"	40.4	-74.4833	29	"Eastern North America"	"Lake"	"Raw"	24	"AWI"	3	-18	15956	694.5	15974	"Frost-thaw basin, ground ice hollow. Physiography: Inner coastal plain. Surrounding vegetation: Fagus/Acer/Osmunda."	"1975-05-28 00:00:00"	"Watts, W.A., 1979. Late Quaternary vegetation of central Appalachia and the New Jersey coastal plain. Ecological Monographs, 49(4), pp.427-469."	"https://doi.org/10.2307/1942471"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"TAMARACK"	"Neotoma"	2534	2624	"Tamarack Creek"	44.15	-91.45	244	"Eastern North America"	"Peat"	"Raw"	35	"AWI"	4	-40	5124	151.9	5164	NA	NA	"Davis, A.M., 1977. The prairie-deciduous forest ecotone in the upper middle west. Annals of the Association of American Geographers, 67(2), pp.204-213."	"https://doi.org/10.1111/j.1467-8306.1977.tb01133.x"	"Davis, A.M., 1979. Wetland succession, fire and the pollen record: a midwestern example. American Midland Naturalist, 102(1), pp.86-94."	"https://doi.org/10.2307/2425069"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TANNERSV"	"Neotoma"	2536	2626	"Tannersville Bog"	41.03888	-75.2638	277	"Eastern North America"	"Peat"	"Raw"	95	"AWI"	5	135	17863	188.6	17728	"Poor fen dominated by black spruce (Picea mariana), tamarack (Larix laricina), and an understory of ericaceous shrubs and Sphagnum mosses"	NA	"Watts, W.A., 1979. Late Quaternary vegetation of central Appalachia and the New Jersey coastal plain. Ecological Monographs, 49(4), pp.427-469."	"https://doi.org/10.2307/1942471"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TAUPAW"	"Neotoma"	2539	2629	"Taupawshas Bog"	41.275	-70.0583	14	"Eastern North America"	"Peat"	"Raw"	30	"AWI"	3	-26	12679	438.1	12705	"Kettle-hole bog. Physiography: moraine. Surrounding vegetation: Nantucket Island coastal heathland."	NA	"Dunwiddie, P.W., 1989. Forest and heath: the shaping of the vegetation on Nantucket Island. Journal of Forest History, 33(3), pp.126-133."	"https://doi.org/10.2307/4005122"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TAYCRK2A"	"Neotoma"	2540	2630	"Taylor Creek Site 2"	25.20556	-80.6439	5	"Eastern North America"	"Peat"	"Raw"	28	"Neotoma_NAPD 1"	3	-35	504	20	539	"Dwarf Rhizophora/wet prairie. Physiography: coastal plain. Surrounding vegetation: dwarf Rhizophora scrub forest."	"1995-03-29 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TAYLSL15"	"Neotoma"	2542	2632	"Taylor Slough Site 15"	25.20194	-80.6872	5	"Eastern North America"	"Peat"	"Raw"	21	"AWI"	5	-51	730	39	781	"Cladium marsh with Rhizophora. Physiography: coastal plain. Surrounding vegetation: Cladium marsh."	"1996-05-24 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TAYLSL7"	"Neotoma"	2543	2633	"Taylor Slough Site 7"	25.28722	-80.6464	5	"Eastern North America"	"Peat"	"Raw"	22	"AWI"	4	-37	3955	190.1	3992	"Cladium marsh with Rhizophora. Physiography: coastal plain. Surrounding vegetation: Cladium marsh."	"1996-05-17 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"TITICUT1"	"Neotoma"	2554	2645	"Titicut Swamp"	41.95	-71.0333	20	"Eastern North America"	"Alluvial/Fluvial"	"Raw"	53	"AWI"	7	-29	14309	275.7	14338	"Kettle lake. Physiography: glaciated Tauton River Valley. Surrounding vegetation: Acer/Ilex/Clethra/Vaccinium."	"1978-12-01 00:00:00"	"Bender, M.M., Baerreis, D.A., Bryson, R.A. and Steventon, R.L., 1981. University of Wisconsin radiocarbon dates XVIII. Radiocarbon, 23(1), pp.145-161."	"https://doi.org/10.1017/S0033822200037504"	"Nelson, S., 1984. Upland and wetland vegetational changes in southeastern Massachusetts: A 12,000 year record. Northeastern Geology, 6, pp.181-191."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"TONAWA"	"Neotoma"	2560	2651	"Tonawa Lake"	44.85	-77.18	274	"Eastern North America"	"Lake"	"Raw"	58	"AWI"	3	-34	14042	246.9	14076	NA	NA	"McAndrews, J.H. and Campbell, I.D., 1993. 6 ka mean July temperature in eastern Canada from Bartlein and Webb's (1985) pollen transfer functions: comments and illustrations. In: Proxy climate data and models of the six thousand years before present time interval: the Canadian perspective ed. by A. Telka (pp.22-25). Canadian Global Change Program Incidental Report Series IR93-3. The Royal Society of Canada, Ottawa, Ontario, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41889.23	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TOR_neotoma"	"Neotoma"	2562	2654	"Lac a la Tortue"	45.55	-73.32	137	"Eastern North America"	"Lake"	"Raw"	39	"AWI"	3	-52	13510	356.9	13562	"Rock basin lake with marginal bog. Physiography: steep sided hills on monteregian hill. Surrounding vegetation: Tilio - Aceretum sacchari."	"1979-06-07 00:00:00"	"Gauthier, R., 1981. Histoire de la colonisation vegetale des Monteregiennes: deux sites du mont Saint-Bruno. Master's thesis. Universite de Montreal, Montreal, Quebec, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21513.22	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"TULANE"	"Neotoma"	2570	2663	"Lake Tulane"	27.58613	-81.5034	32	"Eastern North America"	"Lake"	"Raw"	190	"AWI"	20	-39	56039	296.7	56078	"Sinkhole lake on the Lake Wales Ridge. Native vegetation was Florida srcub with Pinus elliotti and Pinus clausa, but lake is now in the town of Avon Park. Lake has two basins, north and south."	"1984-04-04 00:00:00"	"Grimm, E.C., Jacobson, G.L., Watts, W.A., Hansen, B.C. and Maasch, K.A., 1993. A 50,000-year record of climate oscillations from Florida and its temporal correlation with the Heinrich events. Science, 261(5118), pp.198-200."	"https://doi.org/10.1126/science.261.5118.198"	"Watts, W.A. and Hansen, B.C.S., 1988. Environments of Florida in the late Wisconsin and Holocene. In: Wet Site Archaeology ed. by B. Purdy (pp.307-323). Telford Press, West Caldwell, New Jersy, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	291027.9	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"TUNTURI"	"Neotoma"	2576	2669	"Tunturi Lake"	55.01667	-67.5	610	"Eastern North America"	"Lake"	"Raw"	28	"AWI"	3	-53	16744	622.1	16797	NA	"1978-01-01 00:00:00"	"Stravers, L.K.S., 1981. Palynology and deglaciation history of the central Labrador-Ungava Peninsula. Master's thesis. University of Colorado, Boulder, Colorado, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126672	"Google Earth"	"8 lakes in 1 km radius averaged (from shifted coordinates on the island, original coordinates were in the water)"
"LegacyPollen_1.0"	"TUR"	"Neotoma"	2577	2671	"Lac Turcotte"	49.15778	-65.7628	447	"Eastern North America"	"Lake"	"Raw"	30	"AWI"	5	607	13651	449.8	13044	"Rock basin, irregular shape. Physiography: undulating plateau with shallow till. Surrounding vegetation: Betulo papyriferaea - Abietetum."	"1979-06-13 00:00:00"	"Labelle, C. and Richard, P., 1984. Histoire postglaciaire de la vegetation dans la region de Mont-Saint-Pierre, Gaspesie, Quebec. Geographie physique et Quaternaire, 38(3), pp.257-274 (in French)."	"https://doi.org/10.7202/032567ar"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98718.27	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"TUSKEGEE"	"Neotoma"	2578	2673	"Tuskegee Pond"	35.58472	-84.2106	240	"Eastern North America"	"Lake"	"Raw"	22	"AWI"	3	-57	1376	68.2	1433	"Pond in scourpool of aban. river channel. Physiography: third terrace above Little Tennessee R. Surrounding vegetation: agricultural, 2nd growth oak-hickory."	"1979-01-01 00:00:00"	"Steventon, R.L. and Kutzbach, J.E., 1983. University of Wisconsin radiocarbon dates XX. Radiocarbon, 25(1), pp.152-168."	"https://doi.org/10.1017/S0033822200005348"	"Cridlebaugh, P.A., 1984. American Indian and Euro-American impact upon Holocene vegetation in the Lower Little Tennessee River Valley, East Tennessee. Doctoral dissertation. University of Tennessee, Knoxville, Tennessee, USA."	NA	"Delcourt, P.A., Delcourt, H.R., Cridlebaugh, P.A. and Chapman, J., 1986. Holocene ethnobotanical and paleoecological record of human impact on vegetation in the Little Tennessee River Valley, Tennessee. Quaternary Research, 25(3), pp.330-349."	"https://doi.org/10.1016/0033-5894(86)90005-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"coordinates in the river. no pond visible nearby."
"LegacyPollen_1.0"	"UPGRAVEN"	"Neotoma"	2792	2888	"Upper Graven Lake"	46.19	-95.31	446	"Eastern North America"	"Lake"	"Raw"	23	"AWI"	6	10	12982	589.6	12972	"Kettle lake in Parkers Prairie sandplain. Physiography: outwash plain, local relief 6 m. Surrounding vegetation: oak woodland."	"1984-02-01 00:00:00"	"Almquist-Jacobson, H., Almendinger, J.E. and Hobbie, S.E., 1992. Influence of terrestrial vegetation on sediment-forming processes in kettle lakes of west-central Minnesota. Quaternary Research, 38(1), pp.103-116."	"https://doi.org/10.1016/0033-5894(92)90033-F"	"Almendinger, J.E., 1988. Lake and groundwater paleohydrology: a groundwater model to explain past lake levels in west-central Minnesota. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53523.09	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"UPMALLOT"	"Neotoma"	2793	2890	"Upper Mallot Lake"	47.30833	-84.2583	422	"Eastern North America"	"Lake"	"Raw"	37	"AWI"	3	-24	12428	345.9	12452	NA	NA	"McAndrews, J.H. and Campbell, I.D., 1993. 6 ka mean July temperature in eastern Canada from Bartlein and Webb's (1985) pollen transfer functions: comments and illustrations. In: Proxy climate data and models of the six thousand years before present time interval: the Canadian perspective ed. by A. Telka (pp.22-25). Canadian Global Change Program Incidental Report Series IR93-3. The Royal Society of Canada, Ottawa, Ontario, Canada."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	278490.4	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"UPSOBRPD"	"Neotoma"	2795	2892	"Upper South Branch Pond"	46.09012	-68.8933	300	"Eastern North America"	"Lake"	"Raw"	41	"AWI"	5	-59	11937	299.9	11996	"Lake formed by moraine dam on Lower South Branch Pond and delta between the upper and lower lakes emanating from Howe Brook. Lake is surrounded by northern hardwoods-spruce forest, dominated by Betula papyrifera, Populus tremuloides, P. grandidentata, Acer rubrum, Abies balsamea, Picea glauca, P. rubens, Acer saccharum, Pinus strobus, Betula lutea, and Fagus grandifolia."	"1977-10-01 00:00:00"	"Anderson, R.S., Davis, R.B., Miller, N.G. and Stuckenrath, R., 1986. History of late-and post-glacial vegetation and disturbance around Upper South Branch Pond, northern Maine. Canadian Journal of Botany, 64(9), pp.1977-1986."	"https://doi.org/10.1139/b86-262"	"Anderson, R.S., 1979. A Holocene record of vegetation and fire at Upper South Branch Pond in northern Maine. Master's thesis. University of Maine, Orono, Maine, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325932.7	"GIS"	"l, LW, L1,"
"LegacyPollen_1.0"	"VALHALLA"	"Neotoma"	2805	2902	"Valhalla Hollow"	44.30861	-74.3708	480	"Eastern North America"	"Peat"	"Raw"	19	"AWI"	3	-54	1080	63	1134	"Small hollow, 9x10 m. Physiography: kettlehole in outwash train. Surrounding vegetation: Pin strobus/Bet pap/Abies bals forest."	"1994-08-01 00:00:00"	"Kearsley, J.B., 1995. Long-term vegetation dynamics of two forest stands in the north-central Adirondack Mountains, New York. Doctoral dissertation. Northern Arizona University, Flagstaff, Arizona, USA."	NA	"Kearsley, J.B. and Jackson, S.T., 1997. History of a Pinus strobus-dominated stand in northern New York. Journal of Vegetation Science, 8(3), pp.425-436."	"https://doi.org/10.2307/3237334"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2545.161	"FIXED_100"	"Chenhzi: publication. Lake shapes: l not recognizable, but area from neotoma comment. It is definitely a lake."
"LegacyPollen_1.0"	"VANNOSTR"	"Neotoma"	2806	2903	"Van Nostrand Lake"	44	-79.38	297	"Eastern North America"	"Lake"	"Raw"	60	"AWI"	2	-50	12040	204.9	12090	NA	NA	"McAndrews, J.H., 1973. Pollen analysis of the sediments of the Great Lakes of North America. In: Palynology: Holocene and Marine Palynology, Proceeding of the III International Palynological Conference (pp.76-80). Nauka, Moscow, Russia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22833.95	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"VOLOBOG"	"Neotoma"	2822	2919	"Volo Bog"	42.35154	-88.1848	229	"Eastern North America"	"Peat"	"Raw"	52	"AWI"	6	41	12996	254	12955	NA	"1976-12-01 00:00:00"	"King, J.E., 1981. Late Quaternary vegetational history of Illinois. Ecological Monographs, 51(1), pp.43-62."	"https://doi.org/10.2307/2937306"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WCA2AF1"	"Neotoma"	2846	2943	"Water Conservation Area 2A, Site 2 (Site F1)"	26.35972	-80.3706	5	"Eastern North America"	"Peat"	"Raw"	35	"AWI"	7	-45	2596	77.7	2641	"Typha marsh. Physiography: coastal plain. Surrounding vegetation: Typha marsh."	"1995-04-25 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WCA2AU3"	"Neotoma"	2847	2944	"Water Conservation Area 2A, Site 3 (Site U3)"	26.2875	-80.4114	5	"Eastern North America"	"Peat"	"Raw"	32	"AWI"	6	-51	2078	68.7	2129	"Cladium marsh. Physiography: coastal plain. Surrounding vegetation: Cladium marsh."	"1995-04-25 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WCA3A15"	"Neotoma"	2848	2945	"Water Conservation Area 3A, Site 4 (CA315 (AAS))"	25.974	-80.6688	5	"Eastern North America"	"Peat"	"Raw"	26	"AWI"	5	-57	2694	110	2751	"Cladium marsh with Nymphaea. Physiography: coastal plain. Surrounding vegetation: Cladium marsh."	"1995-04-27 00:00:00"	"Willard, D.A. and Weimer, L.M., 1997. Palynological census data from surface samples in south Florida. U.S. Geological Survey Open-File Report, 97, p.867."	NA	"Willard, D.A., Holmes, C.W. and Weimer, L.M., 2001. The Florida Everglades ecosystem: climatic and anthropogenic impacts over the last two millennia. Bulletins of American Paleontology, 361, pp.41-56."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WENTZEL"	"Neotoma"	2851	2948	"Wentzel's Pond"	46.95	-94.95	435	"Eastern North America"	"Lake"	"Raw"	15	"AWI"	3	-53	3256	236.4	3309	"Pond in meltwater channel. Physiography: Park Rapids Outwash Plain. Surrounding vegetation: Pinus banksiana, Quercus macrocarpa."	"1980-03-30 00:00:00"	"Almendinger, J.C., 1992. The late Holocene history of prairie, brush-prairie, and jack pine (Pinus banksiana) forest on outwash plains, north-central Minnesota, USA. The Holocene, 2(1), pp.37-50."	"https://doi.org/10.1177/095968369200200105"	"Almendinger, J.C., 1985. The late-Holocene development of jack pine forests on outwash plains, north-central Minnesota. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"WESLEM1"	"Neotoma"	2852	2949	"Weslemkoon Lake"	45.03333	-77.4333	316	"Eastern North America"	"Lake"	"Raw"	24	"AWI"	3	6313	11704	234.4	5391	"Glacial scour lake. Physiography: Laurentian Highlands."	NA	"Edwards, T.W.D. and McAndrews, J.H., 1989. Paleohydrology of a Canadian Shield lake inferred from 18O in sediment cellulose. Canadian Journal of Earth Sciences, 26(9), pp.1850-1859."	"https://doi.org/10.1139/e89-158"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23205604	"GIS"	"l, LW, L2,"
"LegacyPollen_1.0"	"WHITGLCH"	"Neotoma"	2854	2951	"Whitney's Gulch"	51.51667	-57.3	98	"Eastern North America"	"Lake"	"Raw"	19	"AWI"	6	-26	11761	654.8	11787	"Oval ice-gouged depression. Physiography: Mecatina Plateau/Laurentian region. Surrounding vegetation: Rubus/birch/alder/juniper/spruce."	"1976-09-02 00:00:00"	"Lamb, H.F., 1978. Post-glacial vegetation change in southeastern Labrador. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	"Lamb, H.F., 1980. Late Quaternary vegetational history of southeastern Labrador. Arctic and Alpine research, 12(2), pp.117-135."	"https://doi.org/10.1080/00040851.1980.12004172"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"WILWRDPD"	"Neotoma"	2859	2956	"Willow River Pond"	46.32431	-92.7808	314	"Eastern North America"	"Lake"	"Raw"	42	"AWI"	2	5571	8852	80	3281	"Kettle lake on sandy outwash plain. Physiography: moderately hilly. Surrounding vegetation: jack pine/white pine/aspen."	"1972-03-01 00:00:00"	"Jacobson Jr, G.L., 1975. A palynological study of the history and ecology of white pine in Minnesota. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	"Bender, M.M., Bryson, R.A. and Baerreis, D.A., 1977. University of Wisconsin radiocarbon dates XIV. Radiocarbon, 19(1), pp.127-137."	"https://doi.org/10.1017/S0033822200003404"	"Jacobson Jr, G.L., 1979. The palaeoecology of white pine (Pinus strobus) in Minnesota. Journal of Ecology, 67(2), pp.697-726."	"https://doi.org/10.2307/2259121"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7505.136	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"WINNE"	"Neotoma"	2862	2959	"Winneconnet Pond"	41.97	-71.13	20	"Eastern North America"	"Lake"	"Raw"	70	"AWI"	12	-25	16453	238.8	16478	NA	NA	"Suter, S.M., 1985. Late-glacial and Holocene vegetation history in southeastern Massachusetts: a 14,000 year pollen record. Current Research in the Pleistocene, 2, pp.87-89."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	574643.2	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"WNTRGULF"	"Neotoma"	2863	2960	"Winter Gulf Site"	42.56111	-78.9339	248	"Eastern North America"	"Valley"	"Raw"	11	"AWI"	2	14665	15187	52.2	522	"The section of organic silts, sands and clays is exposed in a stream cut adjacent to U.S. Hwy. 62, 3.8 km south of North Collins."	NA	"Calkin, P.E. and McAndrews, J.H., 1980. Geology and paleontology of two late Wisconsin sites in western New York State. Geological Society of America Bulletin, 91(5), pp.295-306."	"https://doi.org/10.1130/0016-7606(1980)91<295:GAPOTL>2.0.CO;2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"WINTERGR"	"Neotoma"	2864	2961	"Wintergreen Lake"	42.4	-85.3833	271	"Eastern North America"	"Lake"	"Raw"	69	"AWI"	12	-56	15322	226.1	15378	NA	"1972-02-01 00:00:00"	"Manny, B.A., Wetzel, R.G. and Bailey, R.E., 1978. Paleolimnological sedimentation of organic carbon, nitrogen, phosphorous, fossil pigments, pollen, and diatoms in a hypereutrophic, hardwater lake: a case history of eutrophication. Polskie Archiwum Hydrobiologii, 25, pp.243-267."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154543.7	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"WOLFCRK"	"Neotoma"	2932	3029	"Wolf Creek"	46.11667	-94.1167	375	"Eastern North America"	"Peat"	"Raw"	58	"AWI"	15	10109	24151	246.4	14042	NA	NA	"Birks, H.J.B., 1976. Late-Wisconsinan vegetational history at Wolf Creek, central Minnesota. Ecological Monographs, 46(4), pp.395-429."	"https://doi.org/10.2307/1942564"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"WOLSFELD"	"Neotoma"	2933	3031	"Wolsfeld Lake"	45.00502	-93.5728	292	"Eastern North America"	"Lake"	"Raw"	68	"AWI"	11	-48	13329	199.7	13377	"Kettle lake. Physiography: rolling stagnation moraine. Surrounding vegetation: elm-maple-basswood-oak forest."	"1977-12-15 00:00:00"	"Grimm, E.C., 1981. An ecological and paleoecological study of the vegetation in the Big Woods region of Minnesota. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA."	NA	"Grimm, E.C., 1983. Chronology and dynamics of vegetation change in the prairie-woodland region of southern Minnesota, USA. New Phytologist, 93(2), pp.311-350."	"https://doi.org/10.1111/j.1469-8137.1983.tb03434.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	164175.2	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"WOLVERIN"	"Neotoma"	2934	3032	"Wolverine Lake"	46.42917	-85.6611	259	"Eastern North America"	"Lake"	"Raw"	42	"AWI"	5	-13	11677.5	285.1	11690.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31260.16	"GIS"	"l, GE, L2, modified LW shape"
