"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_2.0"	"SIRUNKI"	"Neotoma2"	28232	52564	"Sirunki Wabag"	-5.44388	143.5328	2550	"Indopacific"	"Peat"	"Raw"	112	"AWI"	9	1290	34287	297.3	32997	"Swamp south of Lake Ipea (Iviva) in a rolling landscape. Hortiiculture with some grassland and patches of remaining forest."	NA	"Walker, D. and Flenley, J.R., 1979. Late quaternary vegetational history of the Enga Province of upland Papua New Guinea. Philosophical Transactions of the Royal Society of London. B, Biological Sciences, 286(1012), pp.265-344."	"https://doi.org/10.1098/rstb.1979.0034"	"Flenley, J.R., 1984. Late Quaternary changes of vegetation and climate in the Malesian mountains. Erdwissenschaftliche Forschung, 18, pp.261-267."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"MICALONG"	"Neotoma2"	28233	52568	"Micalong Swamp"	-35.318	148.524	980	"Indopacific"	"Peat"	"Raw"	55	"AWI"	6	-13	16094	298.3	16107	"On the NW plateau of the Fiery Range. Vegetation dominated by Carex gaudichaudiana with a fringing Sphagnum bog. Beyond the swamp is Eucalyptus woodland with a grassy understorey and conifer plantation."	"1993-01-01 00:00:00"	"Kemp, J. and Hope, G., 2014. Vegetation and environments since the Last Glacial Maximum in the Southern Tablelands, New South Wales. Journal of Quaternary Science, 29(8), pp.778-788."	"https://doi.org/10.1002/jqs.2749"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TYRRELL2"	"Neotoma2"	28234	52570	"Lake Tyrrell"	-35.2466	142.8302	83	"Indopacific"	"Lake"	"Raw"	49	"AWI"	6	124	7493	153.5	7369	"Southern margin of the Victorian mallee. Surrounding vegetation strongly affected by European settlement and agriculture. Much cerreal production or intensive grazing."	"1984-01-01 00:00:00"	"Luly, J.G., 1993. Holocene palaeoenvironments near Lake Tyrrell, semi-arid northwestern Victoria, Australia. Journal of Biogeography, pp.587-598."	"https://doi.org/10.2307/2845516"	"Luly, J.G., Bowler, J.M. and Head, M.J., 1986. A radiocarbon chronology from the playa Lake Tyrrell, northwestern Victoria, Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 54(1-4), pp.171-180."	"https://doi.org/10.1016/0031-0182(86)90123-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54e+08	"Google Earth"	NA
"LegacyPollen_2.0"	"CAVEBAYV78"	"Neotoma2"	28236	52574	"Cave Bay Cave"	-40.5297	144.7747	14	"Indopacific"	"Cave"	"Raw"	12	"AWI"	10	4	8039	730.5	8035	"Within the embayment in front of the entrance is a steep sandy slope down to the shore supporting shrubland about 2 m high of Melaleuca ericifolia, Banksia marginata, Correa alba and Leucopogon parvzjlorus. Minor shrubs include Calytrix tetragona, Leptospermum scoparium, L. laevigatum, Melaleuca squarrosa, Casuarina monilifera, Monotoca ?elliptica, Cyathodes juniperina, Leucopogon ericoides, Epacris impressa and Sprengelia incarnata. Beneath the shrub cover are scattered tufts of Poa poiformis, Hypochoeris sp., Pteridium esculentum and Tetragonia implexicoma while Billardiera IongiJIora scrambles in the lower shrubs. Beneath the cave overhang plants are scattered and stunted, although Poa poiformis, Correa alba, Salicornia quinquefiora and Tetragonia implexicoma are common, and occasional plants of Disphyma australe, Scivpus nodosus and Hypochoeris sp. are also present up to 4 m inside the drip line. Only a few moss tufts occur on the walls, and the roof and floor are bare within the cave. The nearest Eucalyptus nitida woodland occurs on the top of the cliff above the cave, although eucalypts are scattered along the escarpment to the north. The coastal shrubland has obviously been burnt frequently; some eucalypts could probably obtain a foothold nearer the cave in time."	"1976-01-02 00:00:00"	"Hope, G.S., 1978. The late Pleistocene and Holocene vegetational history of Hunter Island, north-western Tasmania. Australian Journal of Botany, 26(4), pp.493-514."	"https://doi.org/10.1071/BT9780493"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"XERE1998"	"Neotoma2"	28239	52580	"Xere Wapo"	-22.2977	166.9594	235	"Indopacific"	"Lake"	"Raw"	63	"AWI"	14	-35	130121	2099.3	130156	"Lac Xere Wapo has an exposed position on the plateau and is substantially deforested except on the eastern side. The lake has ironpan benches to the south and east which drain internally when water levels are high. The soft organic muds near the surface overlie a limonitic clay-rich mud 50-100 cm below the surface. Black organic muds extend below this clay to a depth of at least 12.5 m, with some minor clay layers and layers of wood down to 5 m. The surface, has numerous submerged stumps in position of growth."	"1992-01-01 00:00:00"	"Hope, G. and Pask, J., 1998. Tropical vegetational change in the late Pleistocene of New Caledonia. Palaeogeography, Palaeoclimatology, Palaeoecology, 142(1-2), pp.1-21."	"https://doi.org/10.1016/S0031-0182(97)00140-5"	"Stevenson, J. and Hope, G., 2005. A comparison of late Quaternary forest changes in New Caledonia and northeastern Australia. Quaternary Research, 64(3), pp.372-383."	"https://doi.org/10.1016/j.yqres.2005.08.011"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67716.65	"Google Earth"	NA
"LegacyPollen_2.0"	"LYNCHA74"	"Neotoma2"	1628	52582	"Lynchs Crater"	-17.3667	145.6881	760	"Indopacific"	"Lake"	"Raw"	233	"AWI"	24	14	190650	821.7	190636	"Lynch's Crater has been filled with lake and swamp deposits to 45 m below the crater rim and the swamp is fed with water from a short inlet stream. Crater walls are steep on the north, west, and south sides. Little remains of the natural vegetation on the basalt-derived soils which have been cleared to grazing pasture for dairy cattle."	NA	"Kershaw, A.P., 1974. A long continuous pollen sequence from north-eastern Australia. Nature, 251(5472), pp.222-223."	"https://doi.org/10.1038/251222a0"	"Kershaw, A.P., 1976. A late Pleistocene and Holocene pollen diagram from Lynch's Crater, northeastern Queensland, Australia. New Phytologist, 77(2), pp.469-498."	"https://doi.org/10.1111/j.1469-8137.1976.tb01534.x"	"Kershaw, A.P., 1994. Pleistocene vegetation of the humid tropics of northeastern Queensland, Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 109(2-4), pp.399-412."	"https://doi.org/10.1016/0031-0182(94)90188-0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"swamp"
"LegacyPollen_2.0"	"STLOUISNC"	"Neotoma2"	28240	52584	"St. Louis Lac"	-22.2328	166.5545	5	"Indopacific"	"Peat"	"Raw"	28	"AWI"	10	578	6425	216.6	5847	"Freshwater swamp on a coastal plain with a small catchment. Swamp was dominated by reed with some fern and surrounded by abandoned gardens. Subsequent fires burned the vegetation and top peat layers."	"1991-01-01 00:00:00"	"Stevenson, J. and Dodson, J.R., 1995. Palaeoenvironmental evidence for human settlement of New Caledonia. Archaeology in Oceania, 30(1), pp.36-41."	"https://doi.org/10.1002/j.1834-4453.1995.tb00326.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"NATCOMLAG"	"Neotoma2"	28241	52586	"Native Companion Lagoon"	-27.68	153.41	20	"Indopacific"	"Lagoon"	"Raw"	55	"AWI"	21	-58	34906	647.5	34964	"The lagoon is a perched, internally draining lagoon. The only input of sediments is through the deposition of both local and far-traveled materials by wind."	NA	"Petherick, L., McGowan, H. and Moss, P., 2008. Climate variability during the Last Glacial Maximum in eastern Australia: evidence of two stadials?. Journal of Quaternary Science: Published for the Quaternary Research Association, 23(8), pp.787-802."	"https://doi.org/10.1002/jqs.1186"	"Petherick, L.M., McGowan, H.A., Moss, P.T. and Kamber, B.S., 2008. Late Quaternary aridity and dust transport pathways in eastern Australia, 25(1), pp.2-11."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"WYNDHAM"	"Neotoma2"	28243	52590	"Wyndham"	-15.5704	128.1397	11	"Indopacific"	"Peat"	"Raw"	33	"AWI"	8	-54	9270	291.4	9324	"Landward edge of a mangrove swamp in the middle section of the King River. Local vegetation of mangroves with saline mudflats that are either barren or populated with halophytes. Terrestrial vegetation woodland with savanna slightly further afield."	"2011-01-01 00:00:00"	"Proske, U., Heslop, D. and Haberle, S., 2014. A Holocene record of coastal landscape dynamics in the eastern Kimberley region, Australia. Journal of Quaternary Science, 29(2), pp.163-174."	"https://doi.org/10.1002/jqs.2691"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"NCE1998"	"Neotoma2"	28244	52592	"Lac Emeric"	-22.3	166.9694	230	"Indopacific"	"Lake"	"Raw"	27	"AWI"	6	856	35375	1327.7	34519	"Lac Emeric is situated about 0.8 km northwest of Lac Xere Wapo. This lake is 220 m long and 70 m wide, divided into two basins. It has a catchment size of approximately 6.8 Ha. There are signs of occasional surface outflows to the south, but water usually drains underground through a rock barrier at the southern end. The lake bed is a firm orange limonitic clay a few metres in thickness, and is often dry during dry periods."	NA	"Hope, G. and Pask, J., 1998. Tropical vegetational change in the late Pleistocene of New Caledonia. Palaeogeography, Palaeoclimatology, Palaeoecology, 142(1-2), pp.1-21."	"https://doi.org/10.1016/S0031-0182(97)00140-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11988.79	"Google Earth"	NA
"LegacyPollen_2.0"	"YANAMUGA"	"Neotoma2"	28245	52594	"Yanamuga"	-6.41215	146.2705	180	"Indopacific"	"Peat"	"Raw"	15	"Neotoma_IPPD-1"	8	604	2993	170.6	2389	"On southern margin of Markham Valley, ecnlosed by limestone scarps. Surrounded by semi-deciduous woodland and some grassland with a small swamp nearby dominated by sago."	"1976-01-01 00:00:00"	"Garrett-Jones, S.E. 1979. Evidence for changes in Holocene vegetation and lake sedimentation in the Markham Valley, Papua New Guinea. Doctoral dissertation. Australian National University, Canberra, Australia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"SEL1999"	"Neotoma2"	28317	52767	"Lake Selina"	-41.879	145.6093	516	"Indopacific"	"Lake"	"Raw"	44	"AWI"	5	4	53677	1248.2	53673	"Lake Selina occupies a small basin eroded in Ordovician Owen Conglomerate that forms the West Coast Range. The conglomerates have produced acid, nutrient-deficient, podzol and peaty podzol soils onthe slopes, and peat on the poorly drained floor of the basin."	"1993-01-02 00:00:00"	"Colhoun, E.A., Pola, J.S., Barton, C.E. and Heijnis, H., 1999. Late Pleistocene vegetation and climate history of Lake Selina, western Tasmania. Quaternary International, 57, pp.5-23."	"https://doi.org/10.1016/S1040-6182(98)00046-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	178926.9	"Google Earth"	NA
"LegacyPollen_2.0"	"ANOUWE2T1"	"Neotoma2"	28318	52769	"Anouwe 2"	-20.2393	169.8223	4	"Indopacific"	"Peat"	"Raw"	6	"AWI"	5	2749	6384	727	3635	"Anawau Swamp lies on the south coast of Aneityum, and is separated from the sea by an 80 m consolidated sandbar. Darinages channels dug in 1920s which lowered the water table and caused the top layers of peat to erode."	NA	"Hope, G.S. and Spriggs, M.J.T., 1982. A preliminary pollen sequence from Aneityum Island, southern Vanuatu. Bulletin of the Indo-Pacific Prehistory Association, 3, pp.88-94."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"COTTER"	"Neotoma2"	28450	53117	"Cotters Lake"	-38.9402	146.2573	4	"Indopacific"	"Peat"	"Raw"	19	"AWI"	2	71	4580	250.5	4509	"Fen area near the eastern edge of an extensive mire about 1 km in diameter on the western shore of the Yanakie Isthmus."	NA	"Hope, G.S., 1974. The vegetation history from 6000 BP to present of Wilsons Promontory, Victoria, Australia. New Phytologist, 73(5), pp.1035-1053."	"https://doi.org/10.1111/j.1469-8137.1974.tb01330.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"DARBY"	"Neotoma2"	28453	53123	"Darby Beach"	-38.945	146.2502	1	"Indopacific"	"Peat"	"Raw"	4	"AWI"	2	380	7269	2296.3	6889	"The peats represent fresh water swamps presumably created when a beach ridge blocked off past seaward extensions of the calcareninte dunes and the drainage into such swamps was very restricted. The site is covered at high tide and supports no vegetation at the present. Dunes behind the beach and calcarenite cliffs are covered by low open shrublands of the composites Calocephalus brozvnii, Olearia axillaris and Helichrysum spp. with Leptospermum laevigatum and pioneer grasses and herbs."	NA	"Hope, G.S., 1974. The vegetation history from 6000 BP to present of Wilsons Promontory, Victoria, Australia. New Phytologist, 73(5), pp.1035-1053."	"https://doi.org/10.1111/j.1469-8137.1974.tb01330.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"LIZARD"	"Neotoma2"	28454	53125	"Lizard Island"	-14.6679	145.4528	3	"Indopacific"	"Peat"	"Raw"	43	"AWI"	9	-26	8551	204.2	8577	"The island is part of the Great Barrier Reef World Heritage Area and is situated northeast of the Australian mainland coast. Aprroximately 60% of the island is covered by grassland. Smaller patches are vegetated by closed forest (or rainforest), low closed forest (or semi-deciduous notophyll vine forest), closed shrub forest and heathland. Mangoves are also found several places along the coast of the island."	"2009-01-01 00:00:00"	"Proske, U. and Haberle, S.G., 2012. Island ecosystem and biodiversity dynamics in northeastern Australia during the Holocene: Unravelling short-term impacts and long-term drivers. The Holocene, 22(10), pp.1097-1111."	"https://doi.org/10.1177/0959683612441840"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"BLACKSW"	"Neotoma2"	28460	53140	"Black Swamp"	-32.05	151.4667	1500	"Indopacific"	"Peat"	"Raw"	9	"AWI"	4	14	10468	1306.8	10454	"The major vegetation surrounding the site is Eucalyptus pauciflora-E. dalrympleana dominated open forest. The understorey is scattered Acacia spp., with Poa sieberana grassland. An ecotone of E. stellulata fringes the swamp. The swamp consists largely of Sphagnum hummock/hollow vegetation."	NA	"Dodson, J.R., 1987. Mire development and environmental change, Barrington Tops, New South Wales, Australia. Quaternary Research, 27(1), pp.73-81."	"https://doi.org/10.1016/0033-5894(87)90050-0"	"Dodson, J.R., Greenwood, P.W. and Jones, R.L., 1986. Holocene forest and wetland vegetation dynamics at Barrington Tops, New South Wales. Journal of Biogeography, pp.561-585."	"https://doi.org/10.2307/2844819"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TIAMPOINT"	"Neotoma2"	28461	53142	"Tiam Point"	-10.2154	142.3069	3	"Indopacific"	"Peat"	"Raw"	51	"AWI"	5	-19	7715	154.7	7734	"The Tiam point rests at an outporing of a predominatly seasonal creek system, where it enters the head of a tidal mangrove community. The swamp is covered with Sporobolus virginicus and patches of Acrostichum aureum. Stands of Pandanus and Melaleuca species fringe the landward swamp side and expand into a sparse eucalypt woodland across the surrounding cathcment slopes. Seawards, mangroves prevail."	NA	"Rowe, C., 2007. A palynological investigation of Holocene vegetation change in Torres Strait, seasonal tropics of northern Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 251(1), pp.83-103."	"https://doi.org/10.1016/j.palaeo.2007.02.019"	"Rowe, C., 2007. Vegetation change following mid-Holocene marine transgression of the Torres Strait shelf: a record from the island of Mua, northern Australia. The Holocene, 17(7), pp.927-937."	"https://doi.org/10.1177/0959683607082409"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"WARUID"	"Neotoma2"	28462	53144	"Waruid 1"	-10.0667	142.15	1	"Indopacific"	"Peat"	"Raw"	31	"AWI"	5	-57	7029	236.2	7086	"Waruid is the local Badu Islander name for the northern sector of the Badu island. Waruidcontains an extensive mangrove community along its northern coastline. An open, low energy coastal environment is occupied by a dense seaward stand of Rhizophora spp. in which other taxa are infrequent. Landward, species of Ceriops and Avicennia dominate over Rhizophora. At the core site a saline mudflat maintains only a sporadic cover of vegetation."	NA	"Rowe, C., 2007. A palynological investigation of Holocene vegetation change in Torres Strait, seasonal tropics of northern Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 251(1), pp.83-103."	"https://doi.org/10.1016/j.palaeo.2007.02.019"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"EWEBURN"	"Neotoma2"	28487	53253	"Eweburn Bog"	-45.32	167.8089	320	"Indopacific"	"Peat"	"Raw"	61	"AWI"	8	-29	10843	181.2	10872	"The bog is situated 12 km north of Te Anau, and 2 km east of the shores of Lake Te Anau, on the eastern margin of the mountainous southwest region of New Zealand. A hummocky landscape of end moraines where nutrient-poor yellow-brown loam soils have formed on the moraine."	NA	"Wilmshurst, J.M., McGlone, M.S. and Charman, D.J., 2002. Holocene vegetation and climate change in southern New Zealand: linkages between forest composition and quantitative surface moisture reconstructions from an ombrogenous bog. Journal of Quaternary Science: Published for the Quaternary Research Association, 17(7), pp.653-666."	"https://doi.org/10.1002/jqs.689"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"TIDAL"	"Neotoma2"	28488	53255	"Tidal River"	-39.0228	146.33	2	"Indopacific"	"Peat"	"Raw"	24	"AWI"	3	0	5841	254	5841	"An extensive swampy area forms the estuary of Tidal River, a small stream which drains west from the central hills into Norman Bay. Beach dunes have formed a bar across the mouth of the stream and a flat, low lying area (of about 3 km^2) of peaty soils has built up behind these. The calcareous beach dunes support L. laevigatum shrub-lands with emergent trees of Banksia integrifolia and Casuarina stricta."	NA	"Hope, G.S., 1974. The vegetation history from 6000 BP to present of Wilsons Promontory, Victoria, Australia. New Phytologist, 73(5), pp.1035-1053."	"https://doi.org/10.1111/j.1469-8137.1974.tb01330.x"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"FROME"	"Neotoma2"	28489	53257	"Lake Frome"	-30.78	139.9	-2	"Indopacific"	"Lake"	"Raw"	126	"AWI"	19	97	22686	180.7	22589	"The lake is mostly dry but is subject to transient seasonal flooding from local rainfall and occasional runoff from catchments arising in ranges to the west. Vegetation in the region is sparse, low and very open."	NA	"Singh, G. and Luly, J., 1991. Changes in vegetation and seasonal climate since the last full glacial at Lake Frome, South Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 84(1-4), pp.75-86."	"https://doi.org/10.1016/0031-0182(91)90036-Q"	"Bowler, J.M., Qi, H., Kezao, C., Head, M.J. and Baoyin, Y., 1986. Radiocarbon dating of playa-lake hydrologic changes: examples from northwestern China and central Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 54(1-4), pp.241-260."	"https://doi.org/10.1016/0031-0182(86)90127-6"	"Luly, J.G., 2001. On the equivocal fate of late Pleistocene Callitris Vent.(Cupressaceae) woodlands in arid south Australia. Quaternary International, 83, pp.155-168."	"https://doi.org/10.1016/S1040-6182(01)00037-4"	"Luly, J. and Jacobson, G., 2000. Two new AMS radiocarbon dates from Lake Frome, arid South Australia. Quaternary Australasia, 18(1), pp.29-33."	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14e+09	"Google Earth"	NA
"LegacyPollen_2.0"	"LKCARP"	"Neotoma2"	28490	53259	"Lake Carpentaria"	-12.5217	140.3539	-60	"Indopacific"	"Marine"	"Raw"	36	"AWI"	40	7011	51122	1260.3	44111	"Gulf of Carpentaria is a shallow sea between Northern Australia and Papua New Guinea. During the quaternary, the Carpentaria basin was exposed and contained a shallow, brackish lake."	"1982-01-01 00:00:00"	"Torgersen, T., Luly, J., De Deckker, P., Jones, M.R., Searle, D.E., Chivas, A.R. and Ullman, W.J., 1988. Late Quaternary environments of the Carpentaria basin, Australia. Palaeogeography, Palaeoclimatology, Palaeoecology, 67(3-4), pp.245-261."	"https://doi.org/10.1016/0031-0182(88)90155-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"MODEWARRE"	"Neotoma2"	29033	54467	"Lake Modewarre"	-38.24	144.11	111	"Indopacific"	"Lake"	"Raw"	37	"AWI"	10	-59	3004	85.1	3063	"The lake was dry when coring was undertaken. When full, extensive beds of red milfoil spread over the western half of the lake."	"2009-03-11 00:00:00"	"Mills, K., P. Gell, and A.P. Kershaw. 2013. The Recent Victorian Drought and its Impact. Without precedent?. 12/040, Rural Industries Research and Development Corporation, Barton, Australian Capital Territory, Australia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4097198	NA	NA
"LegacyPollen_2.0"	"COBBCV1"	"Neotoma2"	29035	54471	"Cobb Valley CV1"	-41.03	172.86	830	"Indopacific"	"Peat"	"Raw"	35	"AWI"	6	73	13129	384	13056	"Map reference NZMS 260 M27/762098. The site occupy an infilled kettle hole in a recessional moraine of the former Cobb glacier. The swamp in the kettle is 100 x 80 m in area. The moraines are covered in beech forest, mainly Nothofagus menziesii with N. fusca and N. solandri var. cliffortioides with a canopy height of 15 m. The Cobb valley floor was cleared for pasture use by cattle and sheep in the late 19th century and used for that purpose well info the 20th. It contains a swamp meadow flora of Liliaceae, Gentianaceae and exotic pasture grasses and forbs."	NA	"Shulmeister, J., McLea, W.L., Singer, C., McKay, R.M. and Hosie, C., 2003. Late Quaternary pollen records from the Lower Cobb Valley and adjacent areas, North‐West Nelson, New Zealand. New Zealand Journal of Botany, 41(3), pp.503-533."	"https://doi.org/10.1080/0028825X.2003.9512867"	"Singer, C., Shulmeister, J. and McLea, B., 1998. Evidence against a significant Younger Dryas cooling event in New Zealand. Science, 281(5378), pp.812-814."	"https://doi.org/10.1126/science.281.5378.812"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"HANLON"	"Neotoma2"	29036	54473	"Lake Hanlon"	-41.425	172.1029	90	"Indopacific"	"Lake"	"Raw"	67	"AWI"	5	147	11691	174.9	11544	NA	NA	"Macphail, M.K., 1980. Fossil and modern Beilschmiedia (lauraceae) pollen in New Zealand. New Zealand journal of botany, 18(4), pp.453-457."	"https://doi.org/10.1080/0028825X.1980.10425165"	"Macphail, M.K., 1981. Fossil Pomaderris apetala-type pollen in North-West Nelson: reflecting extension of wet sclerophyll forests in south-eastern Australia?. New Zealand journal of botany, 19(1), pp.17-22."	"https://doi.org/10.1080/0028825X.1981.10425185"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	121052.1	NA	NA
"LegacyPollen_2.0"	"ALUAIPUGUA"	"Neotoma2"	29037	54475	"Aluaipugua"	-5.96962	143.1541	2750	"Indopacific"	"Peat"	"Raw"	16	"AWI"	4	-1	21890	1459.4	21891	"The land is primarilly made up of Quatermary Lavas and pyroclasticis. \"Aluaipugua is a small cyperaceous swamp at 2750 m surrounded by grassland with upper montane forest nearby. The swamp is about 500 m long by 250 m wide on the headwaters of a small stream flowing to the east eventually into the Margarima River. The present-swamp vegetation is dominated by Juncus and Machaerina with Hypericum and some ferns common throughout.\"-(Haberle, 1993)"	NA	"Haberle, S.G. 1993. Late Quaternary Environmental History of the Tari Basin, Papua New Guinea. Doctoral dissertation. Australian National University, Canberra, Australia."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"Kohuora"	"ACER"	15	200031	"Kohuora"	-36.95	174.8667	5	"Indopacific"	"Lake"	"Digitized"	158	"ACER (2017)"	NA	10771.9	30821.8	308.5	20049.9	NA	NA	"ACER project members; Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Daniau, Anne-Laure; Newnham, Rewi M; Lowe, David J; Giles, HN; Alloway, Brent V (2017): CLAM age model and pollen profile of sediment core Kohuora. PANGAEA"	"https://doi.org/10.1594/PANGAEA.872829"	"ACER project members; Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Daniau, Anne-Laure; Newnham, Rewi M; Lowe, David J; Giles, HN; Alloway, Brent V (2017): CLAM age model and microcharcoal of sediment core Kohuora. PANGAEA"	"https://doi.org/10.1594/PANGAEA.872565"	"ACER project members; Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Daniau, Anne-Laure; Allen, Judy R M; Anderson, R Scott; Behling, Hermann; Bonnefille, Raymonde; Cheddadi, Rachid; Combourieu-Nebout, Nathalie; Dupont, Lydie M; Fletcher, William J; González, Catalina; Grigg, Laurie D; Grimm, Eric C; Hayashi, Ryoma; Helmens, Karin F; Hessler, Ines; Heusser, Linda E; Hooghiemstra, Henry; Huntley, Brian; Igarashi, Yaeko; Irino, Tomohisa; Jacobs, Bonnie Fine; Jiménez-Moreno, Gonzalo; Kawai, Sayuri; Kumon, Fujio; Lawson, Ian T; Lebamba, Judicael; Ledru, Marie-Pierre; Lézine, Anne-Marie; Liew, Ping-Mei; Londeix, Laurent; López-Martinez, Constancia; Magri, Donatella; Maley, Jean; Margari, Vasiliki; Marret, Fabienne; Müller, Ulrich C; Naughton, Filipa; Novenko, Elena Y; Oba, Tadamichi; Roucoux, Katherine H; Takahara, Hikaru; Tzedakis, Polychronis C; Vincens, Annie; Whitlock, Cathy L; Willard, Debra A; Yamamoto, Masanobu (2017): CLAM age model and biomes of sediment core Kohuora. PANGAEA"	"https://doi.org/10.1594/PANGAEA.872795"	"Newnham, R.M., Lowe, D.J., Giles, T. and Alloway, B.V., 2007. Vegetation and climate of Auckland, New Zealand, since ca. 32 000 cal. yr ago: support for an extended LGM. Journal of Quaternary Science: Published for the Quaternary Research Association, 22(5), pp.517-534."	"https://doi.org/10.1002/jqs.1137"	"Sánchez Goñi, M.F., Desprat, S., Daniau, A.L., Bassinot, F.C., Polanco-Martínez, J.M., Harrison, S.P., Allen, J.R., Anderson, R.S., Behling, H., Bonnefille, R. and Burjachs, F., 2017. The ACER pollen and charcoal database: a global resource to document vegetation and fire response to abrupt climate changes during the last glacial period. Earth System Science Data, 9(2), pp.679-695."	"https://doi.org/10.5194/essd-9-679-2017"	NA	NA	NA	NA	NA	NA	8.35e+08	"Google Earth"	NA
