/* DATA DESCRIPTION:
10.400	0	0	7	18	42	0	0	2	1	0	0	10	79	0	0	1	0	0	4	0	0	0	67	0	1	0	1	4	0	0	0	5	5	1	2	0	121	211	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	24	103	480	0	2	2	0	0	0	0	0	0	3	4	3	0	2	36	0	0	0	3	0	0	0	0
10.600	0	0	6	8	58	0	0	0	3	0	1	7	84	0	0	3	0	0	4	0	0	0	48	0	1	0	0	2	0	0	0	23	0	0	2	0	115	239	0	1	0	0	1	0	0	3	3	0	0	5	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	15	176	491	0	2	5	0	0	3	0	0	0	0	0	0	0	5	58	0	0	0	1	0	1	0	0
10.700	0	0	4	4	43	0	0	1	0	0	0	6	85	0	0	1	0	0	3	0	0	0	38	0	0	0	0	2	0	0	0	12	0	6	0	0	132	209	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	1	12	162	676	0	0	1	0	0	0	0	0	0	0	2	2	0	1	59	0	0	0	0	0	0	0	0
10.760	0	0	4	2	70	0	0	3	0	0	0	8	17	0	0	0	0	1	2	0	0	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	270	291	0	0	0	0	0	0	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0
10.800	1	0	10	0	62	0	0	18	0	0	0	17	5	0	0	0	0	1	1	2	0	0	9	0	0	0	0	4	0	0	0	22	0	0	0	0	257	219	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	112	3	0	2	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
10.870	1	0	10	1	59	0	0	12	0	0	0	34	2	0	0	0	0	1	0	2	0	0	4	0	0	0	0	1	0	0	0	57	0	0	0	0	235	213	0	0	0	0	0	0	0	50	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	102	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
10.900	0	0	1	1	80	0	0	0	0	0	0	33	6	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	87	0	0	0	0	134	248	0	0	0	0	0	0	0	59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.930	0	0	8	0	99	0	0	5	0	0	0	41	8	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	161	0	0	1	0	119	246	0	0	0	0	0	0	0	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.955	0	0	8	2	95	0	0	5	1	0	0	6	65	0	0	0	0	1	1	0	0	0	20	0	0	0	1	1	0	0	0	12	0	1	0	0	72	281	0	0	0	0	0	0	0	7	2	0	1	2	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	1	4	25	99	0	0	1	0	0	1	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0
10.980	0	0	12	10	197	0	0	1	0	0	0	5	20	0	0	0	0	0	4	0	0	0	34	0	0	0	0	0	0	0	0	4	0	0	0	0	16	328	0	0	0	0	0	0	0	5	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	52	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	22	0	0	0	2	0	0	0	0
11.025	0	0	5	41	204	0	1	0	0	0	0	0	55	0	0	1	0	0	2	0	0	0	69	0	2	0	4	0	0	0	0	3	0	0	0	0	17	132	0	4	1	0	0	0	0	0	19	0	2	4	1	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	94	2	0	0	2	0	1	1	0	0	1	0	2	3	0	4	108	0	0	0	7	0	0	0	0
11.050	0	0	1	48	212	0	0	0	0	0	0	0	55	0	0	0	0	0	4	0	0	0	111	0	3	0	15	0	0	0	0	0	1	0	0	0	21	118	0	3	0	0	0	0	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	148	4	0	1	1	0	1	6	0	0	0	0	3	4	0	3	122	0	0	0	8	0	0	0	0
11.100	0	0	3	58	157	0	0	0	4	0	6	0	67	0	0	0	0	0	3	0	0	0	120	0	5	0	7	0	0	0	0	1	1	0	0	0	29	92	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	120	40	0	1	1	0	0	3	0	0	0	0	2	2	0	4	246	0	0	0	6	0	0	0	0
11.160	0	0	8	52	129	0	0	0	0	0	2	2	66	0	0	0	0	0	5	0	0	0	82	0	3	0	4	0	0	0	0	1	0	0	0	0	37	107	0	4	0	0	0	0	0	0	12	0	2	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	105	29	0	0	4	0	5	0	0	0	0	0	4	4	0	3	191	0	0	0	2	0	0	0	0
11.210	0	0	14	62	73	0	0	2	0	0	5	2	43	0	0	1	0	0	6	0	0	0	90	0	0	0	4	0	1	0	0	0	0	0	0	0	66	145	0	5	0	0	0	0	1	0	2	0	1	5	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	2	0	0	0	20	17	3	0	0	2	0	3	2	0	0	0	0	2	1	0	7	2	0	0	0	4	0	0	0	2
11.250	1	0	3	51	65	0	0	3	0	0	5	1	39	0	0	0	0	0	2	0	0	0	71	0	4	0	5	0	0	0	0	0	0	0	0	1	149	167	0	1	0	0	1	0	0	0	2	0	1	1	4	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	5	85	11	0	1	2	0	0	3	0	0	0	0	1	4	0	2	1	0	0	0	4	0	0	0	1
11.310	0	0	9	6	46	0	0	3	0	0	1	3	13	0	0	1	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	167	252	0	3	0	0	0	0	0	1	3	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	11	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0
11.370	0	0	7	1	44	0	0	0	0	0	0	1	10	0	0	0	0	1	1	0	0	0	36	0	0	0	0	14	0	0	0	0	0	0	0	0	201	334	0	1	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	22	0	0	8	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0
11.460	0	0	3	2	11	0	0	1	0	0	1	0	5	0	0	0	0	1	2	0	0	0	27	0	0	0	0	11	0	0	0	0	0	0	0	0	110	312	0	1	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	15	0	0	7	0	0	1	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0
11.570	0	0	10	5	57	0	0	3	0	1	0	4	22	0	0	0	0	3	5	1	0	0	75	0	0	0	2	9	0	0	0	0	0	0	0	0	328	790	0	0	0	0	1	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	46	2	0	16	3	0	0	0	0	0	0	0	1	3	0	3	3	0	0	0	1	0	0	0	0
11.670	5	0	7	3	31	0	0	1	1	0	0	3	10	0	0	0	0	3	2	1	0	0	24	0	0	0	0	4	0	0	0	0	0	0	0	0	129	276	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	0	0	8	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	0	0	0
11.770	2	0	19	2	62	0	0	0	0	0	0	3	10	0	0	0	0	1	1	0	0	0	28	0	0	0	0	7	0	0	0	0	0	0	0	0	303	270	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
11.850	12	0	9	1	47	0	0	2	0	0	0	4	1	0	0	0	0	2	0	1	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	372	179	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	3	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0
11.910	3	0	16	1	107	0	0	21	0	0	0	15	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	170	90	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11.950	0	0	6	1	129	0	0	20	0	0	0	28	1	0	0	0	0	2	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	181	110	0	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	12	0	0	3	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
11.980	0	0	10	1	129	0	0	10	0	0	0	17	4	0	0	0	0	1	0	2	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	153	179	0	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	16	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12.020	1	0	5	1	165	0	0	1	0	0	0	6	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	125	360	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
12.060	0	0	0	3	157	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	56	356	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
12.090	0	0	6	5	232	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	34	598	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	1	0	0	0	0
12.125	0	0	1	14	74	0	1	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	331	0	1	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12.140	0	0	2	7	102	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	356	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0
12.160	1	0	3	6	98	0	2	1	0	0	0	1	11	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	66	295	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
12.190	0	0	11	0	202	0	0	6	0	0	0	6	6	0	0	0	0	0	0	1	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	97	187	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12.210	0	0	6	2	216	0	0	1	0	0	0	7	7	0	0	0	0	0	3	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	41	408	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	15	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12.230	0	0	2	3	189	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	374	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12.270	0	0	1	2	166	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	493	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	0
12.285	0	0	4	0	277	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	246	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12.300	0	0	7	6	305	0	0	1	0	0	0	0	20	0	0	0	0	0	1	1	0	0	58	0	0	0	10	0	0	0	0	0	0	0	0	0	9	117	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2	0	0	2	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0
12.345	1	0	7	14	227	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	0	0	131	0	1	0	137	0	0	0	0	0	0	0	0	0	26	78	0	2	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	5	3	0	0	0	0	0	4	0	1	0	0	0	0	4	0	0	0	0
12.390	10	0	23	44	103	0	0	17	0	0	2	11	91	0	0	0	0	0	2	1	0	0	131	0	4	0	5	0	0	0	0	0	0	0	0	0	95	204	0	8	1	0	1	0	0	0	7	0	2	4	1	0	0	0	0	0	0	0	0	17	0	0	1	0	1	0	0	0	0	0	0	3	67	6	0	0	4	0	0	2	0	0	0	0	2	4	0	15	0	0	1	0	3	0	0	0	0
12.440	6	0	12	9	38	0	0	10	2	0	2	1	37	0	0	1	0	0	0	0	0	0	66	0	2	0	0	0	0	0	0	0	0	0	0	0	113	226	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	51	1	0	0	1	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	3	0	0	0	0
12.490	4	0	2	12	34	0	1	3	0	0	0	0	19	0	0	1	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	140	258	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	43	4	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0
12.580	1	0	2	9	44	0	0	1	0	0	1	1	17	0	0	0	0	0	0	0	0	0	41	0	1	0	0	0	0	0	0	0	0	0	0	0	133	307	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0
12.630	4	0	3	0	43	1	0	1	0	0	0	4	4	0	0	1	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	220	346	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0
12.740	1	0	15	0	85	0	0	1	0	0	0	1	8	0	0	2	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	199	270	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.820	3	0	5	2	50	0	0	3	1	0	0	3	1	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	158	238	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12.890	41	0	18	0	17	0	0	10	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	276	414	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
12.950	58	0	16	0	24	0	0	9	0	0	0	2	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	240	320	0	0	0	0	0	0	0	8	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
13.000	121	1	44	0	16	0	0	21	0	0	0	5	6	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	184	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	9	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13.050	121	0	51	0	33	0	0	47	0	0	1	5	7	0	0	2	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	196	190	0	0	0	0	1	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0
13.100	219	2	135	0	8	11	0	189	0	0	0	22	1	0	0	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	91	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	15	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.190	216	1	74	0	4	4	0	111	0	0	0	50	2	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	76	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.250	251	0	73	0	3	5	0	154	0	0	0	44	0	0	0	0	0	0	0	5	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	53	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	15	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.310	205	0	43	0	1	3	0	152	0	0	0	44	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.370	367	2	84	0	0	0	0	253	0	0	0	136	1	0	0	0	0	0	0	5	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	66	6	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	23	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.420	47	2	44	0	1	0	0	46	0	0	0	370	0	0	0	0	0	0	1	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.470	20	4	53	0	6	0	0	18	0	0	0	417	0	0	0	0	0	0	0	28	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	23	3	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	51	0	3	0	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.520	16	5	62	0	1	0	0	11	0	0	0	810	2	0	0	0	0	0	1	37	0	0	10	1	0	2	0	0	0	0	0	0	0	0	0	0	47	3	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	237	0	5	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.560	3	4	40	1	1	0	0	2	0	0	0	505	4	0	0	0	0	0	0	23	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	127	0	5	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.590	3	1	57	1	1	0	0	0	0	0	0	478	2	0	0	0	0	0	0	24	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	43	6	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	85	0	4	0	19	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.660	0	3	39	0	1	0	0	0	0	0	0	1334	4	0	0	1	0	0	0	72	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	33	19	0	0	0	0	0	0	0	343	1	0	0	0	0	0	0	0	0	0	0	0	18	0	5	0	75	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
13.700	0	2	8	0	2	0	0	0	0	0	0	614	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	30	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.750	0	0	6	0	14	0	0	0	0	0	0	603	3	0	0	0	0	0	0	42	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	27	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.775	0	1	5	0	21	0	0	0	0	0	0	183	2	0	0	0	0	0	0	31	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	6	27	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	31	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.800	0	1	2	1	39	0	0	0	0	0	0	15	5	0	0	0	0	0	2	47	0	0	6	16	0	0	0	0	0	0	0	0	1	0	0	0	3	71	0	0	0	0	0	0	0	275	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
13.810	0	0	5	16	418	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	13	1	0	1	0	0	0	0	0	0	0	0	0	0	1	307	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	30	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0
13.820	0	0	1	13	161	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	33	0	1	0	2	0	0	0	0	2	0	0	0	0	0	385	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0
13.930	0	0	1	61	54	0	0	0	1	0	14	9	249	0	2	0	0	0	1	0	0	0	145	0	24	0	24	0	0	0	0	1	0	0	0	0	0	78	0	5	0	0	0	0	0	0	3	0	7	1	16	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	1	0	9	3	0	0	4	0	4	6	0	0	0	0	1	2	0	30	0	0	0	0	3	0	0	0	0
14.000	0	0	7	57	24	0	0	0	2	0	25	4	212	0	4	0	0	0	2	0	0	0	151	0	11	0	9	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	12	0	5	6	14	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	8	3	0	0	0	1	1	0	52	0	0	0	0	6	0	0	0	0
14.100	0	0	16	50	42	0	0	0	3	0	10	27	86	0	1	0	0	0	2	0	0	0	166	0	11	0	6	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	6	7	0	7	8	12	0	0	0	0	0	0	0	0	46	1	0	2	0	0	0	0	0	0	1	0	0	6	0	0	0	12	0	2	2	1	0	0	0	3	6	0	25	5	0	0	0	3	0	0	0	0
